ts_utc,open,high,low,close,volume
2026-08-04T13:00:00Z,1427.4100,1428.0000,1425.7800,1426.7900,0
2026-08-04T13:30:00Z,1426.6500,1426.6500,1424.8800,1425.5800,0
2026-08-04T14:00:00Z,1425.9500,1426.0300,1423.8800,1425.4900,0
2026-08-04T14:30:00Z,1425.6500,1427.3300,1424.8800,1426.1801,0
2026-08-04T15:30:00Z,1425.9800,1427.7600,1423.7800,1427.5300,0
2026-08-04T16:00:00Z,1427.4600,1427.8500,1426.6801,1427.6600,0
2026-08-04T16:30:00Z,1427.6899,1430.2700,1427.2800,1427.9399,0
2026-08-04T17:00:00Z,1427.9399,1428.6899,1427.0800,1428.2400,0
2026-08-04T17:30:00Z,1428.4700,1430.3800,1424.8800,1427.3900,0
2026-08-04T18:00:00Z,1427.6400,1430.6500,1427.2900,1428.9100,0
2026-08-04T18:30:00Z,1428.9600,1429.0699,1428.0400,1428.3800,0
2026-08-04T19:00:00Z,1428.3400,1429.6700,1427.7000,1428.4700,0
2026-08-04T19:30:00Z,1428.4700,1431.3300,1428.1600,1429.1300,0
2026-08-04T20:00:00Z,1429.0699,1431.6700,1428.6801,1429.0200,0
2026-08-04T20:30:00Z,1429.0601,1431.0200,1428.8101,1428.8199,0
2026-08-04T21:00:00Z,1428.8199,1429.5601,1427.9600,1429.4100,0
2026-08-04T21:30:00Z,1429.4200,1429.4200,1429.1801,1429.2600,0
2026-08-04T22:00:00Z,1429.2800,1429.8101,1428.7100,1429.4500,0
2026-08-04T22:30:00Z,1429.4500,1429.4500,1429.2900,1429.4301,0
2026-08-04T23:00:00Z,1429.4600,1429.6500,1428.8600,1429.6500,0
2026-08-04T23:30:00Z,1429.6500,1429.8101,1429.0100,1429.4301,0
2026-08-05T00:00:00Z,1429.4301,1431.2800,1426.5800,1427.8400,0
2026-08-05T00:30:00Z,1427.8500,1427.9800,1422.0800,1424.4800,0
2026-08-05T01:00:00Z,1424.3800,1427.4399,1424.0800,1426.6801,0
2026-08-05T01:30:00Z,1426.8900,1427.0100,1424.1899,1424.8800,0
2026-08-05T02:00:00Z,1424.9800,1425.7800,1422.2800,1423.5800,0
2026-08-05T02:30:00Z,1423.5800,1424.2800,1420.8800,1421.5800,0
2026-08-05T03:00:00Z,1421.5800,1423.1801,1420.5800,1422.8600,0
2026-08-05T03:30:00Z,1423.1700,1423.9800,1422.5100,1422.7300,0
2026-08-05T04:00:00Z,1422.8199,1422.8199,1421.3800,1422.5800,0
2026-08-05T04:30:00Z,1422.6600,1427.2800,1422.3800,1427.2800,0
2026-08-05T05:00:00Z,1427.0800,1427.7800,1424.1801,1425.0200,0
2026-08-05T05:30:00Z,1424.6801,1425.1801,1422.9800,1423.1801,0
2026-08-05T06:00:00Z,1423.2800,1424.7800,1422.0800,1424.0800,0
2026-08-05T06:30:00Z,1424.0800,1425.9600,1423.0800,1424.4399,0
2026-08-05T07:00:00Z,1424.4900,1425.9200,1423.0800,1425.2700,0
2026-08-05T07:30:00Z,1425.5200,1425.8800,1424.3800,1425.5800,0
2026-08-05T08:00:00Z,1425.4800,1426.9500,1424.6801,1425.2700,0
2026-08-05T08:30:00Z,1425.2300,1426.7300,1424.8800,1425.1801,0
2026-08-05T09:00:00Z,1425.2800,1425.6200,1423.9800,1425.0100,0
2026-08-05T09:30:00Z,1425.1801,1425.6801,1423.5800,1425.2600,0
2026-08-05T10:00:00Z,1425.3900,1426.9800,1424.9800,1426.3199,0
2026-08-05T10:30:00Z,1426.0800,1426.5400,1422.7800,1425.1801,0
2026-08-05T11:00:00Z,1425.2200,1425.3101,1422.8800,1424.9800,0
2026-08-05T11:30:00Z,1425.0500,1425.1801,1422.7800,1423.1801,0
2026-08-05T12:00:00Z,1422.8800,1423.5800,1422.7800,1423.1400,0
2026-08-05T12:30:00Z,1423.4000,1424.1801,1422.6100,1423.8700,0
2026-08-05T13:00:00Z,1423.8700,1424.9000,1422.8800,1424.2800,0
2026-08-05T13:30:00Z,1424.5000,1425.2200,1422.9800,1424.3800,0
2026-08-05T14:00:00Z,1424.4500,1424.5699,1422.7800,1423.4200,0
2026-08-05T14:30:00Z,1423.4900,1423.9900,1422.7800,1422.9800,0
2026-08-05T15:00:00Z,1422.9700,1423.7100,1421.7800,1422.8000,0
2026-08-05T15:30:00Z,1422.7000,1424.1801,1421.7800,1423.9000,0
